item,brand,store_type,season,purchase_method,qty_bought,days_used,daily_use,last_purchase_days_ago,household_size,price,discount_percent,shelf_life_days,rating,stock_status
sugar,BrandB,supermarket,summer,offline,6.0,46.0,0.8120960210682111,5.0,3.0,195.81073792677697,32.23378577714815,23.0,3.835209753887446,empty
flour,BrandC,local_shop,none,online,,40.0,0.5218910407167494,13.0,3.0,473.3351164863194,28.943452158402508,170.0,1.467748661219153,empty
tea,BrandA,local_shop,none,subscription,1.0,40.0,1.3155229664851342,11.0,,143.78345285184906,29.177040161295515,153.0,1.8788998330826563,empty
tea,BrandC,supermarket,none,online,2.0,44.0,0.6340543039824381,8.0,4.0,318.23678265619805,22.31064842420485,188.0,2.903246421908211,empty
rice,BrandA,local_shop,monsoon,subscription,6.0,33.0,,38.0,1.0,289.0021234114276,5.471467125090159,61.0,2.3406466193141084,empty
tea,BrandB,online,winter,subscription,2.0,29.0,0.9799877345847648,17.0,1.0,254.85212210057514,37.87089288906406,53.0,4.127023410701234,empty
sugar,BrandB,local_shop,summer,subscription,2.0,33.0,1.3844809036637944,11.0,5.0,78.64883479302739,12.279618871708472,128.0,1.4058436709085425,empty
bread,LocalBrand,online,winter,subscription,4.0,36.0,0.786625982145021,26.0,3.0,421.2022732000192,4.5757983931834145,138.0,4.926981785002305,empty
rice,BrandB,wholesale,monsoon,subscription,8.0,17.0,1.0979014621539243,39.0,4.0,292.2916580618968,34.548130254237265,59.0,4.3004854951851605,empty
milk,BrandC,online,summer,offline,6.0,10.0,0.7124803860992122,34.0,5.0,278.5386036801987,35.30350047892974,6.0,2.9911474603891857,empty
pasta,BrandB,wholesale,none,online,8.0,1.0,3.1401784813151736,3.0,3.0,475.6240977850163,35.04771752416695,10.0,1.5074816971527714,empty
eggs,BrandA,online,winter,subscription,4.0,58.0,1.9642056126570966,25.0,4.0,59.74417588363789,20.659094595498,34.0,1.3854879872877324,empty
flour,BrandB,online,monsoon,offline,3.0,,0.24767333292409976,24.0,1.0,255.94149137587266,12.365550464428331,118.0,1.6355474768643181,okay
rice,BrandC,local_shop,summer,offline,7.0,53.0,0.0809222879977479,23.0,3.0,358.88663949332914,32.47005494943933,59.0,1.7195490490086662,full
sugar,BrandA,online,summer,,7.0,17.0,0.8517083017777599,30.0,4.0,402.63332289287115,37.1029895129356,15.0,4.017240481512209,empty
eggs,,supermarket,winter,subscription,2.0,,0.2401036700923065,27.0,5.0,20.419160802019594,0.41043540576498394,29.0,4.889773404804503,empty
bread,LocalBrand,wholesale,winter,offline,1.0,28.0,1.3052625943645866,10.0,5.0,347.45275175961893,36.22879240599807,167.0,4.022924657634049,empty
salt,LocalBrand,wholesale,summer,subscription,8.0,38.0,1.4752014107686175,9.0,2.0,478.73879460599983,9.451124746870043,119.0,4.072932875481857,empty
flour,BrandA,online,summer,offline,3.0,36.0,,2.0,3.0,370.51463053360044,31.789466697939787,93.0,4.787344867757881,empty
sugar,LocalBrand,supermarket,monsoon,subscription,6.0,58.0,0.7020272216276925,21.0,5.0,221.13584751630634,264.1570268547267,113.0,1.3920414958642602,empty
flour,BrandB,online,none,offline,7.0,45.0,0.5547050893404007,11.0,3.0,440.4834968155351,22.471624252540735,140.0,1.397210876800154,low
oil,BrandA,online,none,subscription,8.0,27.0,0.975139070988562,10.0,5.0,441.7405461041996,17.50397818385242,71.0,4.583667916716317,empty
salt,BrandA,local_shop,monsoon,offline,6.0,43.0,0.9316392834213397,25.0,3.0,350.3433017411096,8.985518476112873,,3.2054252270971886,empty
eggs,BrandA,online,summer,online,7.0,37.0,0.5479040753445183,5.0,3.0,339.72222160910957,9.602188058736907,90.0,1.9924493725663575,low
tea,PremiumSelect,online,winter,subscription,5.0,46.0,0.5475916450179296,22.0,3.0,185.3028034836762,19.90257909876496,131.0,1.800261564350147,low
sugar,BrandC,local_shop,winter,subscription,3.0,25.0,0.9849655583090695,,2.0,136.40034314401856,5.703546949311922,28.0,3.4278985467164502,empty
flour,PremiumSelect,local_shop,summer,offline,2.0,34.0,0.8540919642340462,9.0,7.0,322.3098246932839,27.06757794439231,153.0,3.547044011185082,empty
,PremiumSelect,supermarket,monsoon,subscription,7.0,3.0,1.0919053702206338,11.0,1.0,23.783532854010332,1.2690409375842027,148.0,4.034738543058525,low
tea,PremiumSelect,local_shop,summer,online,8.0,29.0,1.4150189067810328,5.0,6.0,424.63902179479817,1.0725725313873191,178.0,3.5846194759303582,empty
bread,BrandC,wholesale,winter,online,8.0,35.0,1.1804077634495176,6.0,3.0,453.2949004467001,20.406789241508157,168.0,3.8831821387519962,empty
bread,PremiumSelect,wholesale,summer,offline,3.0,43.0,0.49130127664887624,33.0,1.0,98.7318096531844,10.637712422412271,142.0,20.61387567042528,low
flour,LocalBrand,supermarket,summer,offline,2.0,41.0,1.150727529083482,16.0,7.0,294.80253571188877,19.098083246886386,198.0,1.2062867100931052,empty
rice,BrandA,online,monsoon,subscription,9.0,51.0,0.7025355646027082,24.0,26.07669447228317,105.56849223430947,22.308840874998708,95.0,3.845471155083672,empty
oil,BrandA,supermarket,none,offline,6.0,10.0,1.177601766497155,14.0,1.0,257.3693005438346,12.451195574835442,21.0,1.6379467047993068,low
rice,BrandB,local_shop,winter,online,3.0,53.0,1.3355283422981892,24.0,1.0,326.4442919516864,35.16318290767673,129.0,3.0029437631029623,empty
oil,LocalBrand,online,winter,online,5.0,38.0,0.4124120562383582,12.0,5.0,207.45765291472333,19.845809606961122,189.0,2.0084281293536024,empty
sugar,BrandC,supermarket,summer,subscription,1.0,54.0,0.396035266718437,23.0,4.0,449.5177989199113,32.89040908443229,14.0,3.722343373520309,empty
pasta,BrandA,,winter,online,2.0,38.0,0.6773061169975108,39.0,6.0,447.76905333243474,35.71675674533536,198.0,11.791833858473018,empty
milk,PremiumSelect,wholesale,winter,offline,9.0,1.0,0.1247241167896243,6.0,1.0,274.75282419553,35.57122427649251,21.0,4.649793188185596,full
flour,BrandB,supermarket,none,subscription,,54.0,1.0442446119515147,21.0,7.0,298.6259842028527,2.6297276588755025,106.0,1.191529701236636,empty
coffee,BrandB,online,winter,subscription,8.0,1.0,1.1370665653813734,9.0,3.0,21.302831609243444,1.7977189641605618,36.0,2.88899032293625,empty
pasta,BrandA,supermarket,winter,subscription,8.0,32.0,0.5508735076877419,36.0,4.0,,23.681349798002532,150.0,2.709932770711457,low
cereal,LocalBrand,supermarket,,offline,5.0,22.0,0.7246636169902525,5.0,5.0,385.17120256585923,16.403943487461934,50.0,1.7651820621182992,empty
flour,BrandB,local_shop,monsoon,subscription,8.0,58.0,0.9060170513315816,31.0,2.0,497.1497951373374,30.86957521056805,50.0,1.2798091623180046,low
salt,BrandA,supermarket,monsoon,subscription,,54.0,0.15671687672247567,35.0,1.0,473.73642764357146,38.14547676497098,118.0,1.902795755387451,empty
tea,LocalBrand,online,monsoon,online,2.0,19.0,1.0813814241049158,3.0,1.0,65.40232549563027,2.695766738446914,134.0,1.5185209008419176,empty
salt,BrandA,wholesale,monsoon,online,4.0,35.0,0.8137174225861152,19.0,5.0,220.25380484003017,25.219857039441322,107.0,1.7441236305392716,empty
bread,BrandA,wholesale,none,subscription,8.0,6.0,0.9551803092229475,19.0,3.0,46.22923831796088,24.182907241861095,31.0,4.435344135179882,empty
oil,LocalBrand,wholesale,winter,,2.0,34.0,1.0995543422337806,1.0,7.0,421.9641385500167,34.75302543222781,140.0,3.8983383389816195,empty
tea,LocalBrand,wholesale,summer,offline,4.0,15.0,1.0295601741210756,22.0,26.07669447228317,370.42861255061575,12.549152059685543,111.0,1.5670883996439011,empty
pasta,LocalBrand,local_shop,none,offline,60.19218137184377,44.0,0.18821630359416625,19.0,6.0,462.4388070656741,20.626943389751695,96.0,4.605765095022646,full
bread,BrandA,online,summer,offline,3.0,53.0,1.1847585103679021,26.0,6.0,260.8193134181496,37.62798581873281,125.0,4.548987104560193,empty
tea,BrandB,local_shop,monsoon,online,8.0,42.0,0.9345675436589176,15.0,3.0,69.5708160427946,39.822811894661264,32.0,2.007491918362786,empty
rice,BrandC,,winter,offline,2.0,51.0,1.0865772209102231,19.0,7.0,,22.70062967631079,60.0,1.191565144090756,empty
bread,BrandC,local_shop,monsoon,offline,1.0,53.0,0.42917750126752807,25.0,7.0,436.23351228928163,8.315582808538835,53.0,3.77371569548294,empty
rice,BrandA,supermarket,none,subscription,6.0,,0.3710694678171734,39.0,4.0,44.025296701700384,,73.0,3.330947226349017,low
rice,BrandA,online,summer,offline,8.0,3.0,1.24783380289814,31.0,4.0,411.12003368546414,15.004742421342584,98.0,2.5004982929016464,empty
tea,BrandB,supermarket,winter,offline,9.0,50.0,5.267367747279333,30.0,3.0,319.3300465551736,,111.0,6.37301041268986,empty
eggs,LocalBrand,local_shop,none,offline,8.0,52.0,7.5603865792027225,33.0,2.0,83.46875375707927,31.819740423889826,95.0,1.5200482401650817,empty
salt,BrandA,supermarket,none,offline,2.0,37.0,0.8498134349310144,16.0,3.0,336.39645947442136,37.59004949945626,159.0,3.404675237416643,empty
bread,PremiumSelect,local_shop,winter,online,1.0,22.0,0.8984918925568773,12.0,2.0,49.80389572187897,,93.0,3.6860521197422904,empty
coffee,LocalBrand,local_shop,winter,subscription,7.0,45.0,0.15078431982641655,28.0,7.0,103.7368264637521,16.618418205434267,159.0,1.8256776309397824,low
eggs,BrandA,online,none,online,7.0,29.0,0.48858678614404916,30.0,5.0,48.005489352147244,9.988131667528064,16.0,2.7904497576046543,empty
cereal,PremiumSelect,online,summer,subscription,3.0,14.0,0.14639678225530556,6.0,6.0,300.47821655146504,37.62177728710897,8.0,4.4993524178516875,low
salt,BrandB,online,summer,subscription,6.0,30.0,0.7462334141395486,14.0,2.0,158.11077639958097,29.383528156148124,184.0,1.961213800876525,low
bread,PremiumSelect,wholesale,none,subscription,7.0,15.0,1.358043086590134,5.0,7.0,158.45370729033073,0.984196574926326,61.0,4.501789028098999,empty
pasta,BrandA,online,none,subscription,9.0,50.0,0.6143054658057047,36.0,6.0,330.30192987726036,11.176698211041902,38.0,2.1540747156392195,empty
oil,BrandC,supermarket,monsoon,online,1.0,29.0,1.1845521431994288,23.0,5.0,72.79860137929339,29.503052293961094,54.0,23.699150874809643,empty
salt,BrandA,online,monsoon,subscription,3.0,14.0,0.4665072204557937,32.0,26.07669447228317,323.9376566102198,27.24647617986141,28.0,3.311729463088918,empty
coffee,BrandC,online,summer,offline,5.0,51.0,1.291585369453368,31.0,6.0,354.9895871239852,1.5112877638983946,168.0,4.014250892653018,empty
flour,BrandB,online,monsoon,offline,3.0,3.0,0.6582795078679731,14.0,1.0,431.57322572839894,15.41114511972221,126.0,2.3618377950669,low
sugar,BrandB,local_shop,summer,subscription,,22.0,0.5650652526938009,32.0,3.0,342.29379531849344,31.747933270515617,185.0,1.5563190130811448,empty
rice,LocalBrand,local_shop,winter,offline,6.0,33.0,1.0613454265798041,27.0,7.0,333.6472727706592,13.559942645220936,21.0,1.5949058781653283,empty
sugar,LocalBrand,online,monsoon,offline,2.0,23.0,0.7934980592708847,1.0,4.0,335.1550462395072,9.603033296939119,36.0,1.6585195642595103,empty
eggs,BrandC,local_shop,summer,subscription,1.0,56.0,0.5391140648660143,77.2766578353775,1.0,39.75471285248496,28.409118929959718,120.0,1.8049568600336037,empty
flour,BrandC,local_shop,summer,subscription,37.62011335740236,7.0,0.13423373274234107,16.0,4.0,232.03293873286475,26.12260052949912,58.0,4.530365021844778,full
rice,BrandB,wholesale,none,subscription,9.0,20.0,0.2916270195340698,35.0,2.0,284.5645525285815,1.0107768934284778,64.0,2.9580452374534554,okay
bread,PremiumSelect,supermarket,summer,online,9.0,7.0,1.1698693898335504,10.0,3.0,339.2443667878614,36.23520972952622,59.0,1.8829171204771953,empty
eggs,BrandC,local_shop,monsoon,subscription,1.0,17.0,,16.0,3.0,159.780619382478,19.459185390126947,112.0,3.5105145888940084,empty
coffee,BrandC,supermarket,none,subscription,3.0,32.0,0.2948155129242255,30.0,3.0,345.39812573793756,34.297677441311656,194.0,1.3339989211894965,low
tea,PremiumSelect,local_shop,none,online,6.0,15.0,0.8756897711868984,33.0,1.0,210.0103063581083,15.628326886948365,191.0,1.7354761131927146,low
bread,LocalBrand,online,monsoon,offline,5.0,13.0,0.09955185621191759,15.0,5.0,363.35634460140295,15.014788966477681,138.0,3.214713722602876,okay
salt,LocalBrand,local_shop,winter,online,4.0,56.0,0.47172301301217906,39.0,2.0,108.82076685279502,4.884210024142646,164.0,2.9384445688147207,low
tea,BrandC,local_shop,monsoon,offline,2.0,58.0,0.7007425405796548,8.0,1.0,166.24815705542662,31.91490769089702,134.0,1.8898989668577948,empty
eggs,LocalBrand,supermarket,monsoon,online,4.0,47.0,1.1170229075832738,4.0,1.0,475.80763306758075,0.16487401000026214,127.0,1.1884673251426423,low
salt,LocalBrand,online,none,subscription,5.0,58.0,0.9743304110207465,2.0,5.0,383.80019517233563,11.583634924607345,148.0,3.40748990300303,empty
coffee,LocalBrand,wholesale,monsoon,online,2.0,3.0,1.1827844439540833,7.0,4.0,451.33962117343856,2.90536089925598,113.0,4.542219631076836,empty
cereal,BrandB,supermarket,winter,subscription,1.0,25.0,0.3438392582427126,326.27922197159387,4.0,116.0921327429854,28.481304447061433,187.0,4.075241917592427,empty
sugar,BrandA,online,winter,offline,7.0,49.0,1.1513210680151353,34.0,3.0,472.5832493242885,28.66787414849653,,1.8051922918569954,empty
,BrandC,online,winter,subscription,7.0,32.0,0.9569326770896707,25.0,1.0,377.20972892970155,12.541656306545011,95.0,3.789792362045917,low
sugar,BrandC,supermarket,none,,8.0,16.0,0.5423849635402382,7.0,5.0,303.47198671796,28.088258171430272,72.0,1.925875216670721,empty
rice,BrandB,local_shop,monsoon,online,6.0,54.0,1.0994396471472023,25.0,7.0,26.120432864025975,80.96964674063808,160.0,4.058756221793706,empty
oil,BrandA,online,summer,offline,1.0,1.0,0.3926677465301877,2.0,5.0,44.91594374741,12.558097318661513,84.0,4.022189279939857,empty
milk,,,monsoon,subscription,8.0,56.0,0.36860554057302475,26.0,4.0,1986.4117798856994,32.28316598907219,27.0,1.88405228791722,low
bread,BrandB,local_shop,winter,offline,2.0,,0.139529899353048,36.0,5.0,341.1073972105777,29.5680753718157,51.0,1.079066947233251,empty
milk,PremiumSelect,supermarket,monsoon,subscription,3.0,3.0,0.6199619020449463,38.0,4.0,122.56105131770794,30.956459684775936,113.0,3.0913724156556155,empty
rice,PremiumSelect,supermarket,none,subscription,8.0,20.0,0.19167461509888933,3.0,4.0,231.8217800826393,4.509864747076726,14.0,3.5244954630100174,okay
salt,BrandA,supermarket,monsoon,offline,4.0,28.0,0.6582763127714861,29.0,7.0,334.86486910044454,5.306794353532132,193.0,2.0941647794765057,empty
rice,PremiumSelect,supermarket,none,offline,5.0,22.0,0.06421518531173806,,6.0,27.327282439645924,12.129618140826786,86.0,2.6727313271943998,okay
pasta,PremiumSelect,wholesale,summer,subscription,9.0,,0.2748708533787777,21.0,1.0,345.03159279962443,,185.0,2.835392145624642,full
milk,PremiumSelect,wholesale,summer,offline,7.0,56.0,1.4019393140036895,4.0,6.0,212.74386456558275,20.851320133749635,89.0,3.9133760931139157,empty
milk,BrandA,online,none,subscription,7.0,41.0,1.2035646334470973,5.0,2.0,65.5370560980854,21.238548206491288,63.0,1.779410776053167,empty
cereal,PremiumSelect,wholesale,monsoon,offline,1.0,53.0,0.39243720656654013,6.0,6.0,98.5022275906826,13.903486262726181,94.0,1.3689911052307653,empty
pasta,BrandC,supermarket,winter,offline,1.0,1.0,1.0915234102534557,22.0,3.0,224.78667423818874,16.586757148050417,20.0,11.115978678677655,empty
bread,BrandA,wholesale,none,offline,8.0,56.0,1.019298597059383,39.0,2.0,320.65325044209504,3.975478112609241,168.0,2.9915122157918983,low
tea,BrandB,local_shop,monsoon,online,1.0,14.0,0.30654214036351757,6.0,7.0,185.28434505311105,27.154250448782943,23.0,1.5554645076555476,empty
flour,PremiumSelect,local_shop,monsoon,offline,2.0,45.0,0.5880348641655865,14.0,5.0,72.84398869352842,10.595058994258624,25.0,1.9150517652951469,empty
cereal,LocalBrand,online,monsoon,online,4.0,15.0,1.3748733267143733,22.0,6.0,416.6328019840296,31.088269592657287,43.0,2.9829184901502104,empty
rice,BrandA,,winter,subscription,9.0,32.0,1.121140930648193,16.0,2.0,260.12727876305235,30.839307790370015,41.0,3.8858445649389384,low
oil,BrandB,wholesale,winter,subscription,7.0,18.0,1.152506334644414,,2.0,155.79280650330736,23.64814032016141,189.0,1.1070410267145738,low
flour,BrandC,online,winter,offline,7.0,48.0,0.8676347489152121,36.0,4.0,347.98938853653266,17.558798156771317,25.0,3.2831461404132716,empty
pasta,BrandB,online,none,online,7.0,38.0,1.0150327081659036,7.0,1.0,181.41246902842792,8.270705808749925,145.0,2.535815835824761,low
rice,PremiumSelect,wholesale,none,subscription,37.62011335740236,22.0,0.787670790589043,23.0,5.0,193.62315366775013,37.502600217338006,28.090020274190483,3.24909661730905,low
coffee,LocalBrand,online,winter,online,1.0,16.0,1.1242960148375387,14.0,3.0,153.25319624585578,292.1266339388274,39.0,3.5620552604091866,empty
pasta,PremiumSelect,supermarket,none,online,5.0,11.0,1.1124550858614588,6.0,7.0,193.25477652153597,30.086989556587525,101.0,1.147950608111998,empty
eggs,BrandB,wholesale,winter,subscription,8.0,7.0,0.09507062197975805,25.0,7.0,145.9422071574631,36.72942997026325,182.0,3.1536243661480485,okay
eggs,BrandA,local_shop,none,online,7.0,9.0,0.9660728693276573,3.0,7.0,491.5547365812835,35.969411970223035,185.0,4.780809964116799,empty
cereal,LocalBrand,local_shop,monsoon,online,7.0,1.0,0.9632298124000619,13.0,4.0,143.61465682475728,20.887328021909163,141.0,2.6905491029464095,empty
milk,LocalBrand,wholesale,winter,subscription,2.0,42.0,0.14761395011946582,3.0,3.0,330.5886503235368,8.39035795302388,99.0,24.862457318226454,low
eggs,BrandB,online,none,offline,1.0,8.0,0.6450528345017823,31.0,7.0,112.23534338140455,8.155139504618383,90.0,4.885827003498257,empty
cereal,PremiumSelect,online,monsoon,offline,4.0,11.0,1.3532442292378781,3.0,1.0,287.26372547687,19.886734297904994,123.0,3.4780506451948643,empty
sugar,BrandB,local_shop,monsoon,online,8.0,5.0,1.4324862958198057,17.0,2.0,264.2867721479138,28.999006808134663,61.0,3.0687907068918316,empty
oil,LocalBrand,local_shop,none,offline,1.0,29.0,1.1842058741841668,39.0,6.0,285.77931056255045,16.181391903129008,138.0,4.091826985958804,empty
eggs,BrandB,supermarket,monsoon,subscription,2.0,6.0,0.2696332240077325,2.0,2.0,191.07717737901,16.15154096600689,52.0,4.1570873361958345,low
salt,LocalBrand,online,summer,subscription,7.0,211.32855859869315,5.073107834251881,5.0,1.0,437.9786737341978,2.9144932561134107,63.0,3.4944263787165157,empty
sugar,PremiumSelect,supermarket,winter,subscription,5.0,56.0,0.3147023563647795,9.0,21.730578726902642,162.98276293216801,31.151391204143554,95.0,1.001649343890242,empty
flour,BrandA,local_shop,winter,online,6.0,12.0,0.995597397432892,29.0,4.0,438.26232195670684,6.866879968087867,91.0,3.6112465650118257,empty
sugar,BrandA,local_shop,monsoon,subscription,8.0,43.0,1.1710594544033788,35.0,7.0,215.04237970818758,292.9063822482175,98.0,4.524153184271075,empty
rice,BrandB,local_shop,none,online,9.0,39.0,11.384024025964228,36.0,7.0,333.09251815719074,6.969449206770566,199.0,1.2716889108946803,empty
milk,LocalBrand,local_shop,summer,online,8.0,7.0,1.2979402894291372,300.52033602646804,2.0,24.832741481318692,29.690475224651074,88.0,2.1952788984757325,low
cereal,BrandA,supermarket,none,subscription,1.0,44.0,0.19385439510832075,30.0,6.0,231.66848516344362,29.82578535079153,119.0,4.427887681635893,empty
bread,LocalBrand,local_shop,winter,subscription,4.0,12.0,0.23222731011961212,15.0,1.0,331.8353264939414,34.46724566460911,154.0,3.5006886979677185,okay
bread,PremiumSelect,wholesale,monsoon,online,5.0,33.0,1.3690241287659997,249.0025641362164,4.0,162.8526838889231,20.851254961792556,153.0,1.456634247254279,empty
coffee,BrandB,online,summer,subscription,9.0,56.0,1.2734874262810025,25.0,4.0,174.29168251462892,16.105803169410176,147.0,3.386784324117659,empty
oil,LocalBrand,local_shop,monsoon,offline,6.0,,0.7175483393216878,,1.0,210.55678996896458,3.883166844432635,181.0,3.472317695753704,low
rice,BrandB,online,summer,online,6.0,,0.6735755330768721,37.0,2.0,149.1654046594402,33.39101483337874,110.0,1.438373418793105,low
bread,LocalBrand,local_shop,monsoon,online,3.0,36.0,0.8515595285805242,4.0,5.0,309.4746955446347,16.68305430490429,123.0,1.6875226860630237,empty
milk,LocalBrand,supermarket,none,subscription,2.0,58.0,0.9151219823283534,12.0,2.0,43.59954257609624,39.56499041446819,83.0,3.3333691507028322,empty
flour,PremiumSelect,online,winter,subscription,2.0,19.0,0.41861401262974185,32.0,2.0,418.94761414691135,11.954637382704497,182.0,2.6517840245736055,empty
bread,BrandB,supermarket,monsoon,online,7.0,218.87600712007503,0.6354255570420161,5.0,2.0,480.7938614914335,17.52294772810716,179.0,1.924047741262064,low
salt,BrandC,local_shop,monsoon,online,5.0,21.0,0.9485547980014308,37.0,6.0,99.51070616913476,16.65849686641725,83.0,3.5083908649779896,empty
sugar,LocalBrand,wholesale,summer,online,1.0,19.0,0.3490877098002127,37.0,2.0,128.0553113166095,19.107608243802886,45.0,1.4409000440438273,empty
bread,LocalBrand,wholesale,none,subscription,5.0,57.0,1.498308194568156,25.0,6.0,475.45193449460544,8.904286858524827,88.0,1.4527853912008877,empty
rice,BrandA,wholesale,none,online,1.0,43.0,0.46026220582345406,4.0,6.0,98.78969744079879,10.95000444883949,26.0,1.0415495016508842,empty
eggs,BrandB,wholesale,summer,offline,9.0,9.0,0.8510021531318996,206.07108756100666,3.0,71.04232638306493,18.420676148097684,123.0,3.616095005063145,low
eggs,BrandC,wholesale,none,offline,8.0,45.0,0.8535314109120627,36.0,1.0,400.76540879405854,30.839920983705458,96.0,4.7250587861941975,low
flour,PremiumSelect,supermarket,winter,subscription,4.0,22.0,0.7046535811642006,2.0,5.0,345.27719961661785,29.781029022116464,95.0,1.0823110846478978,empty
eggs,BrandC,wholesale,monsoon,online,1.0,19.0,0.40023801218185917,35.0,6.0,346.33636070780494,7.379752034373035,194.0,2.607092909894642,empty
cereal,PremiumSelect,local_shop,summer,online,8.0,37.0,0.8697619548865032,36.0,5.0,128.7899061411485,21.25776962734031,142.0,1.7012962005446117,empty
,BrandC,supermarket,none,offline,5.0,11.0,0.1819709022576605,8.0,3.0,200.44089582672518,20.89208217197513,127.0,3.584935635634145,low
flour,BrandC,supermarket,winter,online,1.0,56.0,0.6110428643365239,9.0,5.0,96.4783952969301,22.83226350200751,151.0,2.789736509224274,empty
rice,BrandB,wholesale,winter,subscription,2.0,25.0,0.3751656827732055,28.0,3.0,97.5700417802147,12.585554049250804,95.0,3.3591189276258326,empty
oil,BrandA,online,none,subscription,5.0,35.0,0.2300577722549722,10.0,3.0,257.9275417236687,28.727397121721864,92.0,4.360811844130511,low
eggs,BrandC,local_shop,none,subscription,9.0,5.0,1.3919502497776783,5.0,6.0,342.9012048083954,11.215382645227848,47.0,3.2756319776999634,empty
pasta,LocalBrand,supermarket,summer,online,8.0,45.0,1.0649172266677462,37.0,5.0,173.94642822261406,13.155429036929984,69.0,3.143511123484827,empty
coffee,LocalBrand,local_shop,none,online,8.0,31.0,0.2948018793946432,31.0,5.0,248.1735212038078,7.667797501278812,31.0,8.41615601905012,low
milk,LocalBrand,online,summer,offline,9.0,14.0,1.4266239978692987,29.0,7.0,187.21153605881022,6.422305630803851,140.0,2.8485854486663245,empty
sugar,BrandA,supermarket,monsoon,offline,2.0,13.0,0.3631885568142485,3.0,2.0,459.0951359595204,35.25131679777079,186.0,3.5108654574828133,empty
eggs,BrandC,local_shop,winter,subscription,7.0,34.0,0.3916392325059959,26.0,6.0,,15.759300960047874,85.0,3.825863714374154,empty
flour,PremiumSelect,wholesale,summer,online,5.0,34.0,0.24324204454033915,31.0,3.0,320.07342281986655,30.220288724978545,32.0,1.3278368178224231,low
rice,PremiumSelect,supermarket,winter,online,3.0,,1.10538704637565,2.0,4.0,370.55353096726896,30.341415751145846,48.0,3.739607091497372,empty
eggs,BrandB,supermarket,monsoon,subscription,8.0,6.0,0.8777693773205991,15.0,1.0,148.61881395845143,22.83343707884327,111.0,1.783251064538724,low
bread,BrandA,supermarket,none,subscription,2.0,51.0,0.13446414200156248,111.62183909554528,2.0,466.3009184551761,33.03601838826823,156.0,3.644212658335421,low
eggs,BrandC,supermarket,summer,offline,4.0,42.0,0.08668492665169628,28.0,7.0,115.7547892906942,0.03441800471731149,197.0,2.1185948674960726,low
flour,LocalBrand,wholesale,none,offline,5.0,79.24820947450992,0.8223562572748095,14.0,6.0,86.28105414337782,6.469737473866122,112.0,3.363338539638438,empty
salt,BrandA,online,winter,subscription,5.0,40.0,0.9947202282878961,12.0,3.0,454.8802808748332,34.16033903983287,12.0,1.62108152203667,empty
salt,BrandA,,summer,online,4.0,5.0,1.2431667439480067,15.0,6.0,144.75789216386062,37.47193431754933,132.0,4.840932469456517,empty
eggs,BrandC,local_shop,monsoon,offline,3.0,2.0,0.7434957400255321,21.0,2.0,427.2145486318814,20.439478046900597,6.0,3.8028685734504495,empty
sugar,BrandB,wholesale,monsoon,subscription,3.0,6.0,1.0309691942006327,29.0,2.0,162.87584028612227,27.730909922979336,115.0,2.0184421759997377,empty
rice,BrandB,wholesale,none,online,37.62011335740236,50.0,1.113800708387779,35.0,6.0,161.34714850971085,6.245669468118651,150.0,4.326471818371806,low
coffee,BrandB,local_shop,monsoon,subscription,6.0,8.0,8.027847931508328,20.0,7.0,479.7336080848392,26.857195610811342,129.0,4.827902799053861,empty
coffee,LocalBrand,wholesale,monsoon,online,1.0,2.0,0.5607135659327682,154.553315670755,6.0,483.3438946949774,25.97419159632031,193.0,3.1718491779727267,empty
eggs,LocalBrand,wholesale,none,offline,4.0,23.0,0.24124845039008247,38.0,1.0,481.65992980780504,4.3847116018202215,46.0,2.395802247395882,okay
eggs,BrandC,supermarket,none,online,6.0,20.0,0.9889308895677775,15.0,5.0,85.8567396166744,31.323371734315245,172.0,1.7562720468254884,empty
salt,BrandB,supermarket,summer,online,2.0,4.0,1.1646096811279796,12.0,21.730578726902642,294.41251226634364,1.3431982333814663,8.0,3.4712534768506313,empty
flour,BrandC,supermarket,summer,subscription,5.0,15.0,0.32524932204824447,34.0,6.0,37.49530218687751,39.199931220606665,68.0,1.99820566933322,empty
sugar,BrandB,wholesale,none,online,9.0,113.21172782072847,0.7675567426681479,5.0,,349.5031068618074,38.64286488632764,171.0,4.547258086857206,empty
pasta,BrandA,wholesale,winter,offline,3.0,56.0,0.6260058079410838,17.0,6.0,342.1388823597945,31.476366071029,94.0,2.089527028206338,empty
eggs,PremiumSelect,online,winter,subscription,3.0,20.0,0.3482694595117086,13.0,2.0,496.3163009582984,19.47809058883129,14.0,1.4245914554397472,low
coffee,PremiumSelect,supermarket,summer,subscription,9.0,24.0,0.4057040672996634,111.62183909554528,3.0,441.353454667228,11.923983020903425,126.0,4.955253591999263,low
rice,BrandB,local_shop,summer,subscription,3.0,9.0,0.3946275150751303,36.0,5.0,124.72907424066557,13.56235625731622,112.0,2.552325310682644,empty
oil,BrandC,wholesale,none,subscription,30.096090685921887,56.0,0.6574498840153792,16.0,7.0,233.02291436571932,4.125276536089557,166.0,3.624391870896516,low
bread,LocalBrand,supermarket,winter,subscription,9.0,52.0,0.6161697815810724,3.0,4.0,143.4998946512842,29.00791677053347,159.0,2.0626041585915287,low
eggs,BrandB,online,none,subscription,4.0,21.0,0.85355916172882,2.0,6.0,42.91798260011832,38.43396411730916,177.0,2.0004339180275394,empty
